Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
143520,Rasinari,723964.0,1992339.0,1541058.0,0.0,0.0,0.0,0.0,0.0,0.0
12457,Taut,0.0,0.0,210517.0,0.0,0.0,0.0,0.0,0.0,0.0
94376,Saveni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53839.0,0.0
127144,Gostavatu,0.0,940102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102570,Domnesti,4468591.0,322216.0,1.0233868E7,0.0,0.0,1164970.0,0.0,1481730.0,6.6762641E7
4268,Dostat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86188,Tusnad,3.715457E7,0.0,1240941.0,0.0,0.0,0.0,0.0,0.0,0.0
176301,Gugesti,155072.0,1253665.0,2962385.0,0.0,0.0,0.0,0.0,0.0,0.0
53425,Paltinis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61620,Cumpana,8374726.0,0.0,140884.0,0.0,0.0,0.0,0.0,4366601.0,0.0
151736,Islaz,0.0,0.0,84580.0,0.0,0.0,0.0,0.0,0.0,0.0
45245,Bisoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20670,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168130,Oras Ocnele Mari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37057,Dangeni,0.0,0.0,17145.0,0.0,0.0,0.0,0.0,0.0,0.0
78016,Dragutesti,10802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127171,Gradinari,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0
143557,Selimbar,1.541026E7,6629749.0,8594063.0,1.59635323E8,0.0,7951557.0,1.9789388E7,5516803.0,246452.0
159945,Carcaliu,1625064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102605,Dragomiresti-Vale,1.66272292E8,96133.0,1712819.0,0.0,0.0,5355805.0,0.0,0.0,0.0
4302,Farau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86222,Ulies,0.0,0.0,629874.0,0.0,0.0,0.0,0.0,230330.0,0.0
176338,Gura Calitei,0.0,0.0,828899.0,0.0,0.0,0.0,0.0,72450.0,0.0
151763,Lita,156114.0,0.0,29153.0,0.0,0.0,0.0,0.0,0.0,0.0
118995,Raciu,253.0,0.0,0.0,0.0,0.0,255229.0,0.0,0.0,0.0
28889,Cristioru De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33500.0,0.0
159963,Casimcea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98285.0
94429,Scanteia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12509,Tarnova,200106.0,0.0,0.0,89400.0,0.0,0.0,0.0,0.0,0.0
110820,Breznita-Ocol,24552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61675,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37100,Dobarceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151790,Municipiul Alexandria,5.2675669E7,4344668.0,8610130.0,528653.0,0.0,3.04114054E8,203443.0,1677822.0,1162727.0
135404,Surani,28527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102641,Dragoesti,7620.0,0.0,65000.0,0.0,0.0,229541.0,0.0,0.0,0.0
53489,Coronini,597007.0,0.0,96880.0,0.0,0.0,0.0,0.0,0.0,0.0
94456,Sfantu Gheorghe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127224,Grojdibodu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143619,Municipiul Medias,2.4796251E7,2.8875568E7,2587444.0,609823.0,0.0,5.70324491E8,0.0,2468074.0,3596690.0
135431,Sirna,0.0,0.0,0.0,0.0,0.0,84160.0,0.0,0.0,0.0
78089,Turcinesti,308131.0,1834752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53513,Pojejena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151816,Nanov,4.1793662E7,1376.0,335312.0,0.0,0.0,0.0,0.0,0.0,0.0
28941,Curatele,0.0,0.0,171921.0,0.0,0.0,0.0,0.0,0.0,0.0
69900,Municipiul Craiova,1.31223271E8,2.81776096E8,4.7691202E7,8855972.0,1576867.0,4.455164018E9,6662557.0,4.1068992E7,2.246952896E9
4366,Galda De Jos,5.27045954E8,1942634.0,9827750.0,0.0,0.0,0.0,0.0,0.0,0.0
127251,Ianca,823838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45334,Blajani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151834,Poroschia,3865569.0,0.0,1429161.0,0.0,17510.0,0.0,0.0,0.0,0.0
110875,Brosteni,0.0,0.0,105044.0,0.0,0.0,0.0,0.0,0.0,0.0
12572,Varadia De Mures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143646,Tarnava,2888443.0,0.0,0.0,0.0,0.0,0.0,0.0,2966744.0,0.0
94492,Stelnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86311,Varsag,0.0,0.0,8097576.0,0.0,0.0,0.0,0.0,0.0,0.0
168229,Alunu,1.0285195E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61737,Dobromir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189442.0,0.0
20778,Oras Buhusi,1.22158567E8,3.4639568E7,333410.0,75612.0,0.0,0.0,0.0,29588.0,0.0
160047,Ceatalchioi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102703,Dridu,0.0,1239769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45361,Boldu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37173,Draguseni,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127288,Iancu Jianu,399129.0,0.0,19380.0,0.0,0.0,0.0,0.0,0.0,0.0
78141,Municipiul Motru,5.5775428E7,1.3306172E7,2.2879441E7,0.0,0.0,0.0,0.0,221372.0,1.4301959E7
151870,Municipiul Rosiori De Vede,2.1059038E7,1.6979595E7,1.2011153E7,33078.0,0.0,571672.0,0.0,741018.0,85960.0
176445,Homocea,1418362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143682,Oras Agnita,1.0541233E7,2.585237E7,7426351.0,363330.0,0.0,0.0,0.0,1.8829984E7,0.0
86339,Voslabeni,0.0,0.0,2790509.0,0.0,0.0,0.0,0.0,0.0,0.0
94535,Suditi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29001,Curtuiseni,0.0,1762228.0,158575.0,0.0,0.0,0.0,0.0,0.0,0.0
53577,Prigor,508340.0,0.0,1.147703E7,0.0,0.0,0.0,0.0,0.0,0.0
45389,Bozioru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69964,Bucovat,390159.0,2435042.0,121.0,0.0,0.0,0.0,0.0,40000.0,0.0
135501,Soimari,0.0,25041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20821,Oras Comanesti,9246016.0,709797.0,2.76596847E8,0.0,0.0,22732.0,161770.0,2683776.0,52270.0
127322,Icoana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102749,Oras Fierbinti-Targ,250342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160092,Ceamurlia De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86366,Zetea,2398534.0,0.0,1.9537473E7,0.0,0.0,0.0,0.0,3.1110204E7,0.0
37217,Durnesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12643,Vinga,63531.0,1.4149436E7,6725.0,0.0,0.0,0.0,0.0,0.0,0.0
94562,Stefan Cel Mare,90448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110946,Burila Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151905,Oras Videle,6361781.0,0.0,0.0,0.0,0.0,0.0,0.0,5841.0,0.0
29038,Derna,410971.0,2135322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61808,Garliciu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119153,Rusii-Munti,401522.0,1157944.0,352665.0,0.0,0.0,0.0,0.0,0.0,0.0
94580,Stefan Voda,56147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143735,Oras Cisnadie,2.8814754E7,9.7257945E7,1.9513395E7,0.0,0.0,1.99638132E8,1.2368273E7,7111530.0,711129.0
168309,Amarasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176506,Jaristea,1.1467619E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135547,Sotrile,0.0,0.0,800544.0,0.0,0.0,0.0,0.0,0.0,0.0
160127,Cerna,3415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151932,Crevenicu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4482,Garbova,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61826,Ghindaresti,0.0,0.0,0.0,88353.0,0.0,0.0,0.0,0.0,0.0
53639,Ramna,0.0,0.0,571068.0,0.0,0.0,0.0,0.0,0.0,0.0
127368,Izbiceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526241.0,0.0
102794,Floresti-Stoenesti,827735.0,0.0,0.0,1105768.0,0.0,0.0,0.0,0.0,0.0
20876,Municipiul Moinesti,1.3989051E7,8026805.0,55492.0,0.0,0.0,2361309.0,0.0,3064997.0,0.0
94606,Ulmu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10923.0,0.0
12689,Varfurile,242307.0,0.0,1522153.0,0.0,0.0,0.0,0.0,0.0,0.0
143771,Oras Copsa Mica,4562211.0,2335537.0,338294.0,0.0,4.3529962E7,0.0,0.0,0.0,0.0
127386,Izvoarele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111006,Butoiesti,1199128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37280,Oras Flamanzi,4278929.0,0.0,407801.0,0.0,0.0,0.0,0.0,657068.0,0.0
29092,Diosig,0.0,1.1172877E7,92101.0,0.0,0.0,0.0,0.0,0.0,0.0
176551,Jitia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86438,Madaras,2.7984356E7,0.0,1577008.0,0.0,0.0,0.0,0.0,0.0,1729963.0
119206,Saschiz,765332.0,0.0,4222499.0,0.0,0.0,0.0,0.0,0.0,0.0
151978,Oras Zimnicea,4.1201466E7,5140730.0,0.0,2.59721514E8,8103215.0,0.0,0.0,9105111.0,6.186576E7
53675,Racasdia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,Garda De Sus,0.0,0.0,785836.0,0.0,0.0,0.0,0.0,0.0,0.0
20910,Oras Slanic-Moldova,0.0,0.0,695743.0,2599.0,0.0,0.0,0.0,4581.0,0.0
160172,Chilia Veche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61871,Independenta,490664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86446,Cozmeni,0.0,0.0,191722.0,0.0,0.0,0.0,0.0,0.0,0.0
127411,Leleasca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78258,Oras Novaci,3356759.0,0.0,2671283.0,0.0,0.0,0.0,0.0,105824.0,0.0
86453,Tomesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168372,Oras Babeni,1172079.0,0.0,124395.0,0.0,0.0,0.0,0.0,0.0,0.0
102838,Frasinet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45496,Bradeanu,351968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94651,Unirea,0.0,0.0,0.0,165284.0,0.0,0.0,0.0,0.0,0.0
86461,Ciceu,0.0,0.0,321478.0,0.0,0.0,0.0,0.0,0.0,0.0
143806,Oras Dumbraveni,4637303.0,101018.0,1066720.0,0.0,0.0,0.0,0.0,3988360.0,0.0
151996,Balaci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135618,Stefesti,0.0,0.0,1839879.0,0.0,0.0,0.0,0.0,0.0,0.0
53700,Eftimie Murgu,103265.0,0.0,265584.0,0.0,0.0,0.0,0.0,0.0,0.0
119242,Oras Sarmasu,12946.0,45706.0,0.0,635.0,0.0,0.0,0.0,1.5667217E7,0.0
37324,Frumusica,2006661.0,1158416.0,0.0,0.0,0.0,0.0,0.0,138471.0,0.0
86479,Leliceni,0.0,0.0,0.0,11884.0,0.0,0.0,0.0,3927196.0,0.0
70094,Isalnita,6123360.0,0.0,34031.0,0.0,0.0,0.0,0.0,739791.0,993466.0
86487,Porumbeni,6219334.0,0.0,0.0,0.0,0.0,0.0,0.0,111717.0,0.0
86495,Racu,0.0,0.0,322374.0,0.0,0.0,0.0,0.0,0.0,0.0
70110,Podari,241454.0,5923740.0,4337807.0,0.0,0.0,0.0,0.0,0.0,0.0
53728,Rusca Montana,170656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94688,Valea Ciorii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29154,Dobresti,806518.0,298772.0,546574.0,0.0,0.0,0.0,0.0,8380.0,0.0
45539,Braesti,562.0,0.0,77463.0,0.0,0.0,0.0,0.0,0.0,0.0
160225,Ciucurova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86501,Satu Mare,0.0,331417.0,8579775.0,0.0,0.0,0.0,0.0,0.0,0.0
135654,Talea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152038,Babaita,15330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20965,Oras Targu Ocna,4025076.0,102723.0,7289343.0,0.0,0.0,0.0,0.0,2.5351594E7,0.0
176613,Maicanesti,786589.0,0.0,0.0,0.0,0.0,181778.0,0.0,0.0,0.0
143851,Oras Ocna Sibiului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3423963.0,0.0
12778,Zabrani,31714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86519,Santimbru,0.0,0.0,870594.0,0.0,0.0,0.0,0.0,0.0,0.0
78329,Oras Targu Carbunesti,1325693.0,8371979.0,8457491.0,24155.0,0.0,0.0,0.0,0.0,0.0
111097,Cazanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33882.0
53755,Sacu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102909,Fratesti,1230772.0,918661.0,97835.0,0.0,0.0,0.0,0.0,0.0,0.0
61951,Ion Corvin,3041769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135681,Tataru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127493,Maruntei,284960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168452,Oras Balcesti,1749458.0,43296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160261,Crisan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94731,Valcelele,845950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12812,Zarand,280199.0,0.0,4708847.0,0.0,0.0,0.0,0.0,0.0,0.0
21007,Agas,0.0,0.0,1075607.0,0.0,0.0,0.0,0.0,0.0,0.0
152083,Blejesti,30309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143888,Altina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37397,George Enescu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53791,Sasca Montana,291969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70174,Simnicu De Sus,51098.0,14912.0,729775.0,0.0,0.0,1.123041E7,0.0,591558.0,0.0
102945,Frumusani,7448776.0,0.0,0.0,0.0,0.0,0.0,0.0,23827.0,0.0
119331,Oras Sangeorgiu De Padure,3514920.0,0.0,4200.0,0.0,0.0,0.0,0.0,1.8307857E7,0.0
176686,Mera,126197.0,0.0,78843.0,0.0,0.0,0.0,0.0,0.0,0.0
135725,Teisani,60493.0,0.0,939968.0,0.0,0.0,0.0,0.0,0.0,0.0
143922,Apoldu De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12849,Zerind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94768,Vlad Tepes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127536,Mihaesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45619,Breaza,30588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160305,Daeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29243,Draganesti,3.66153228E8,0.0,1189352.0,0.0,0.0,0.0,0.0,1602919.0,0.0
152127,Bogdana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160323,Dorobantu,0.0,0.0,0.0,0.0,6485365.0,0.0,0.0,0.0,0.0
62020,Istria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94795,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127563,Milcov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12876,Zimandu Nou,477684.0,0.0,1395007.0,114197.0,0.0,5.27284283E8,0.0,3025892.0,0.0
37459,Gorbanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143959,Arpasu De Jos,1.2658479E7,0.0,306051.0,0.0,0.0,0.0,0.0,0.0,0.0
119386,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6530.0,0.0
53853,Sichevita,0.0,0.0,230258.0,0.0,0.0,0.0,0.0,0.0,0.0
4703,Hoparta,0.0,0.0,44742.0,0.0,0.0,0.0,0.0,0.0,0.0
103014,Fundeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45673,Buda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62057,Lipnita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21098,Ardeoani,0.0,0.0,0.0,0.0,0.0,1.0252345E7,386434.0,84458.0,0.0
168559,Barbatesti,493126.0,0.0,1606994.0,0.0,0.0,0.0,0.0,0.0,388748.0
152172,Botoroaga,77316.0,0.0,293551.0,0.0,0.0,0.0,0.0,0.0,0.0
176748,Milcovul,113317.0,0.0,1752348.0,0.0,0.0,502428.0,0.0,0.0,0.0
135789,Telega,195240.0,0.0,0.0,0.0,0.0,0.0,0.0,161764.0,0.0
12912,Dorobanti,461645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111220,Ciresu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78454,Oras Ticleni,526877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12920,Frumuseni,427970.0,190395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103032,Oras Fundulea,30345.0,0.0,0.0,3.7319423E7,0.0,0.0,0.0,28544.0,0.0
143995,Atel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160387,Frecatei,9373498.0,0.0,0.0,9689.0,0.0,1608445.0,0.0,12988.0,0.0
21123,Asau,2043008.0,0.0,1125132.0,0.0,0.0,0.0,0.0,0.0,0.0
127625,Morunglav,0.0,236707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78472,Albeni,0.0,0.0,0.0,1173594.0,0.0,0.0,0.0,0.0,0.0
12938,Zadareni,0.0,0.0,105071.0,0.0,0.0,0.0,0.0,98695.0,0.0
168602,Oras Berbesti,0.0,0.0,15492.0,0.0,0.0,0.0,0.0,0.0,0.0
176793,Movilita,2041313.0,0.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0
29341,Dragesti,688978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86687,Municipiul Deva,4.5026835E7,3.9323913E7,2.795198E7,1383840.0,6989041.0,2.23017421E8,3605452.0,4419152.0,1116405.0
4767,Horea,0.0,0.0,3274351.0,0.0,0.0,0.0,0.0,0.0,0.0
135850,Tinosu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152234,Bragadiru,18011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111275,Corcova,672029.0,0.0,738261.0,0.0,0.0,2051558.0,0.0,0.0,0.0
37547,Havarna,0.0,0.0,141089.0,0.0,0.0,0.0,0.0,0.0,0.0
119466,Sanpaul,0.0,0.0,232235.0,0.0,0.0,2.48277882E8,0.0,0.0,0.0
160430,Greci,7426477.0,1629375.0,336925.0,0.0,0.0,0.0,0.0,0.0,0.0
70316,Municipiul Bailesti,678706.0,1.5697329E7,520717.0,152900.0,0.0,0.0,0.0,257721.0,0.0
103087,Gaiseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144054,Oras Avrig,6558636.0,0.0,1821704.0,0.0,0.0,2.9131308E7,0.0,22582.0,2026611.0
45753,Calvini,798570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62137,Mereni,2421056.0,0.0,49225.0,0.0,0.0,0.0,0.0,0.0,0.0
152252,Branceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127689,Movileni,0.0,0.0,50054.0,0.0,0.0,0.0,0.0,0.0,0.0
160458,Grindu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21196,Balcani,168689.0,0.0,0.0,0.0,0.0,126336.0,0.0,0.0,0.0
152270,Bujoreni,0.0,0.0,427256.0,0.0,0.0,0.0,0.0,0.0,0.0
78542,Alimpesti,1172214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70352,Municipiul Calafat,2177362.0,3.7010361E7,597508.0,0.0,0.0,0.0,2892197.0,307909.0,1600870.0
176855,Nanesti,0.0,0.0,8574189.0,0.0,0.0,0.0,39774.0,0.0,0.0
135896,Tomsani,27952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29403,Finis,510842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103130,Ganeasa,2.0673493E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86749,Carjiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160476,Hamcearca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168675,Berislavesti,0.0,0.0,9920.0,1.9714771E7,0.0,0.0,0.0,0.0,0.0
127714,Nicolae Titulescu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119527,Sanpetru De Campie,0.0,0.0,882800.0,0.0,0.0,0.0,0.0,0.0,0.0
62191,Mihail Kogalniceanu,3574949.0,27936.0,170939.0,872159.0,0.0,0.0,0.0,1800.0,0.0
37618,Hanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144116,Axente Sever,7046927.0,0.0,2427857.0,0.0,0.0,212317.0,0.0,0.0,0.0
45815,C.a. Rosetti,229831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152314,Bujoru,31149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176891,Naruja,0.0,0.0,1962006.0,0.0,0.0,0.0,0.0,0.0,0.0
21249,Beresti-Bistrita,3.0275044E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127750,Obarsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78604,Aninoasa,674587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152332,Buzescu,59370.0,0.0,0.0,0.0,0.0,0.0,0.0,939298.0,0.0
70414,Oras Filiasi,1018409.0,646295.0,304237.0,423900.0,0.0,0.0,0.0,94292.0,0.0
135949,Valea Calugareasca,3340312.0,341556.0,0.0,0.0,0.0,0.0,177497.0,3152502.0,14902.0
160528,Horia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144152,Bazna,1413962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29467,Girisu De Cris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35811.0,0.0
103194,Gaujani,0.0,0.0,15174.0,0.0,0.0,0.0,0.0,0.0,0.0
86810,Municipiul Hunedoara,2.5981249E7,7.2967741E7,2997783.0,0.0,5.82806094E8,442212.0,1493976.0,125388.0,800592.0
152350,Calinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20792.0,0.0
119590,Solovastru,143668.0,0.0,7218531.0,0.0,0.0,0.0,0.0,1.7905662E7,0.0
37672,Hiliseu-Horia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54056,Slatina-Timis,820945.0,0.0,461631.0,0.0,0.0,0.0,0.0,0.0,0.0
62253,Mihai Viteazu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168755,Boisoara,0.0,0.0,99982.0,0.0,0.0,0.0,0.0,0.0,0.0
176944,Nereju,0.0,0.0,2.0537257E7,5205.0,0.0,0.0,0.0,0.0,0.0
160564,Izvoarele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111417,Corlatel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4927,Ighiu,3.6510421E7,26149.0,0.0,11464.0,0.0,0.0,0.0,2139246.0,0.0
45888,Canesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80820.0,0.0
144198,Biertan,0.0,0.0,0.0,7947.0,0.0,0.0,0.0,0.0,0.0
127812,Oboga,0.0,82784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103238,Ghimpati,13611.0,91018.0,1902078.0,0.0,0.0,0.0,0.0,0.0,0.0
62280,Mircea Voda,5455475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119625,Stanceni,0.0,0.0,145621.0,0.0,0.0,0.0,0.0,0.0,0.0
78668,Arcani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29519,Hidiselu De Sus,3858417.0,0.0,218143.0,0.0,0.0,0.0,0.0,0.0,0.0
95060,Municipiul Iasi,2.72893523E8,3.64793746E8,1.66697115E8,4.8251607E8,4.51289957E8,5.04298374E8,1.39669711E8,5.844076E7,1.30237205E8
111444,Cujmir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168791,Budesti,776643.0,0.0,3.6404255E7,9643876.0,0.0,0.0,0.0,88539.0,0.0
21338,Beresti-Tazlau,0.0,26033.0,8879714.0,0.0,0.0,0.0,0.0,0.0,0.0
54109,Socol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152412,Calmatuiu,26589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86883,Ghelari,0.0,371470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37734,Hlipiceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70502,Oras Segarcea,4888540.0,0.0,0.0,0.0,0.0,0.0,634798.0,0.0,0.0
177003,Nistoresti,0.0,0.0,1770016.0,0.0,0.0,0.0,0.0,208847.0,0.0
144232,Barghis,0.0,0.0,813276.0,0.0,0.0,0.0,0.0,0.0,0.0
